Date,NumMosquitos,WnvPresent,Latitude,Longitude,Tmax,Tmin,Tavg,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,HCDiff,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS
2009-10-01,6,0,41.94016,-87.794896,72.0,50.0,61.0,52.0,56.0,533.0,1758.0,0.0,29.45,30.18,3.4,5.0,4.2,4.0,0,1,0
2009-10-01,1,0,41.94016,-87.794896,72.0,50.0,61.0,52.0,56.0,533.0,1758.0,0.0,29.45,30.18,3.4,5.0,4.2,4.0,0,0,1
2009-10-01,2,0,41.903002,-87.68826700000001,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,1,0
2009-10-01,1,0,41.903002,-87.68826700000001,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,0,1
2009-10-01,1,0,41.704336,-87.70373599999999,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,1,0,0
2009-10-01,1,0,41.704336,-87.70373599999999,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,1,0
2009-10-01,1,0,41.911823999999996,-87.726737,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,0,1
2009-10-01,1,0,41.77166,-87.703047,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,1,0,0
2009-10-01,1,0,41.768388,-87.678649,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,1,0,0
2009-10-01,1,0,41.822536,-87.66634300000001,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,1,0
2009-10-01,1,0,41.803422999999995,-87.642984,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,1,0
2009-10-01,3,0,41.803422999999995,-87.642984,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,0,1
2009-10-01,5,0,41.82561,-87.726549,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,1,0,0
2009-10-01,9,0,41.82561,-87.726549,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,1,0
2009-10-01,1,0,41.82561,-87.726549,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,0,1
2009-10-01,5,0,41.673408,-87.599862,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,1,0
2009-10-01,3,0,41.726465000000005,-87.585413,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,0,1
2009-10-01,2,0,41.678618,-87.559308,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,1,0,0
2009-10-01,6,0,41.678618,-87.559308,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,1,0
2009-10-01,1,0,41.678618,-87.559308,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,0,1
2009-10-01,1,0,41.678618,-87.559308,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,0,0
2009-10-01,1,0,41.704572,-87.56566600000001,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,1,0,0
2009-10-01,12,0,41.704572,-87.56566600000001,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,1,0
2009-10-01,3,0,41.704572,-87.56566600000001,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,0,1
2009-10-01,1,0,41.750498,-87.605294,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,1,0,0
2009-10-01,3,0,41.750498,-87.605294,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,1,0
2009-10-01,1,0,41.750498,-87.605294,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,0,1
2009-10-01,2,0,41.992478000000006,-87.862995,72.0,50.0,61.0,52.0,56.0,533.0,1758.0,0.0,29.45,30.18,3.4,5.0,4.2,4.0,0,1,0
2009-10-01,3,0,41.974689,-87.890615,72.0,50.0,61.0,52.0,56.0,533.0,1758.0,0.0,29.45,30.18,3.4,5.0,4.2,4.0,1,0,0
2009-10-01,13,0,41.974689,-87.890615,72.0,50.0,61.0,52.0,56.0,533.0,1758.0,0.0,29.45,30.18,3.4,5.0,4.2,4.0,0,1,0
2009-10-01,1,0,41.974689,-87.890615,72.0,50.0,61.0,52.0,56.0,533.0,1758.0,0.0,29.45,30.18,3.4,5.0,4.2,4.0,0,0,1
2009-10-01,3,0,41.957799,-87.930995,72.0,50.0,61.0,52.0,56.0,533.0,1758.0,0.0,29.45,30.18,3.4,5.0,4.2,4.0,1,0,0
2009-10-01,14,0,41.957799,-87.930995,72.0,50.0,61.0,52.0,56.0,533.0,1758.0,0.0,29.45,30.18,3.4,5.0,4.2,4.0,0,1,0
2009-10-01,1,0,41.925197999999995,-87.746381,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,1,0
2009-10-01,6,0,41.973845000000004,-87.805059,72.0,50.0,61.0,52.0,56.0,533.0,1758.0,0.0,29.45,30.18,3.4,5.0,4.2,4.0,0,1,0
2009-10-01,4,0,41.743402,-87.731435,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,1,0,0
2009-10-01,18,0,41.743402,-87.731435,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,1,0
2009-10-01,5,0,41.743402,-87.731435,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,0,1
2009-10-01,1,0,41.753411,-87.63981700000001,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,1,0
2009-10-01,1,0,41.904194,-87.756155,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,0,0
2009-10-01,1,0,41.951865999999995,-87.72505699999999,71.0,54.0,63.0,51.0,57.0,533.0,1758.0,0.0,29.51,30.17,4.5,8.0,5.4,2.0,0,1,0
2011-06-10,1,0,41.896282,-87.655232,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,0
2011-06-10,1,0,41.720848,-87.666014,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,1,0
2011-06-10,2,0,42.01743,-87.68776899999999,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-10,1,0,41.986921,-87.689778,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,1,0
2011-06-10,4,0,41.801497999999995,-87.763416,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,1,0
2011-06-10,11,0,41.801497999999995,-87.763416,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-10,1,0,41.801497999999995,-87.763416,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,0
2011-06-10,3,0,41.868077,-87.666901,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,1,0
2011-06-10,1,0,41.868077,-87.666901,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-10,1,0,41.916265,-87.800515,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-10,1,0,41.846075,-87.716277,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,0
2011-06-10,1,0,41.948167,-87.730698,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-10,1,0,41.963976,-87.69181,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,0
2011-06-10,3,0,41.964242,-87.757639,58.0,40.0,49.0,41.0,46.0,422.0,1916.0,0.005,29.21,29.93,7.3,5.0,8.7,16.0,0,1,0
2011-06-10,17,0,41.868142,-87.696269,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,1,0
2011-06-10,16,0,41.868142,-87.696269,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-10,2,0,41.868142,-87.696269,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,0
2011-06-10,1,0,41.923738,-87.785288,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,1,0
2011-06-10,1,0,41.923738,-87.785288,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-10,5,0,42.010412,-87.66214000000001,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-10,1,0,42.010412,-87.66214000000001,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,0
2011-06-10,1,0,42.010412,-87.66214000000001,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,0
2011-06-10,3,0,41.94016,-87.794896,58.0,40.0,49.0,41.0,46.0,422.0,1916.0,0.005,29.21,29.93,7.3,5.0,8.7,16.0,0,1,0
2011-06-10,1,0,41.903002,-87.68826700000001,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,1,0
2011-06-10,2,0,41.960615999999995,-87.777189,58.0,40.0,49.0,41.0,46.0,422.0,1916.0,0.005,29.21,29.93,7.3,5.0,8.7,16.0,0,0,1
2011-06-10,2,0,41.704336,-87.70373599999999,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-10,4,0,41.77166,-87.703047,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,1,0
2011-06-10,4,0,41.77166,-87.703047,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-10,4,0,41.773215,-87.60088,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-10,1,0,41.822536,-87.66634300000001,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-10,2,0,41.673408,-87.599862,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,1,0
2011-06-10,1,0,41.680946,-87.535198,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-10,1,0,41.984809000000006,-87.728492,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-10,1,0,41.984809000000006,-87.728492,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,0
2011-06-10,1,0,41.984809000000006,-87.728492,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,0
2011-06-10,7,0,41.974689,-87.890615,58.0,40.0,49.0,41.0,46.0,422.0,1916.0,0.005,29.21,29.93,7.3,5.0,8.7,16.0,1,0,0
2011-06-10,47,0,41.974689,-87.890615,58.0,40.0,49.0,41.0,46.0,422.0,1916.0,0.005,29.21,29.93,7.3,5.0,8.7,16.0,0,1,0
2011-06-10,249,0,41.974689,-87.890615,58.0,40.0,49.0,41.0,46.0,422.0,1916.0,0.005,29.21,29.93,7.3,5.0,8.7,16.0,0,0,1
2011-06-10,4,0,41.974689,-87.890615,58.0,40.0,49.0,41.0,46.0,422.0,1916.0,0.005,29.21,29.93,7.3,5.0,8.7,16.0,0,0,0
2011-06-10,1,0,41.974689,-87.890615,58.0,40.0,49.0,41.0,46.0,422.0,1916.0,0.005,29.21,29.93,7.3,5.0,8.7,16.0,0,0,0
2011-06-10,1,0,41.957799,-87.930995,58.0,40.0,49.0,41.0,46.0,422.0,1916.0,0.005,29.21,29.93,7.3,5.0,8.7,16.0,1,0,0
2011-06-10,2,0,41.973845000000004,-87.805059,58.0,40.0,49.0,41.0,46.0,422.0,1916.0,0.005,29.21,29.93,7.3,5.0,8.7,16.0,0,1,0
2011-06-10,4,0,41.904194,-87.756155,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-10,6,0,41.912563,-87.66805500000001,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,1,0
2011-06-10,5,0,41.912563,-87.66805500000001,58.0,42.0,50.0,41.0,46.0,422.0,1916.0,0.01,29.27,29.94,6.6,4.0,8.0,15.0,0,0,1
2011-06-17,14,0,41.95469,-87.800991,87.0,55.0,71.0,62.0,67.0,418.0,1921.0,0.01,29.31,30.04,10.8,17.0,11.5,-6.0,0,1,0
2011-06-17,2,0,41.891118,-87.65449100000001,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,6,0,41.867108,-87.654224,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,7,0,41.867108,-87.654224,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,20,0,41.921965,-87.632085,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,8,0,41.921965,-87.632085,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,2,0,41.720848,-87.666014,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,2,0,42.01743,-87.68776899999999,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,7,0,41.732984,-87.649642,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,2,0,41.944869,-87.832763,87.0,55.0,71.0,62.0,67.0,418.0,1921.0,0.01,29.31,30.04,10.8,17.0,11.5,-6.0,0,0,1
2011-06-17,9,0,41.986921,-87.689778,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,3,0,41.801497999999995,-87.763416,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,9,0,41.801497999999995,-87.763416,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,2,0,41.868077,-87.666901,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,8,0,41.868077,-87.666901,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,33,0,41.662014,-87.72460799999999,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,34,0,41.662014,-87.72460799999999,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,2,0,41.878114000000004,-87.629798,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,2,0,41.932094,-87.700117,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,3,0,41.932094,-87.700117,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,1,0,41.932094,-87.700117,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,0
2011-06-17,23,0,41.916265,-87.800515,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,4,0,41.916265,-87.800515,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,1,0,41.846075,-87.716277,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,1,0,41.846075,-87.716277,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,15,0,41.948167,-87.730698,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,2,0,41.948167,-87.730698,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,2,0,41.963976,-87.69181,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,3,0,41.964242,-87.757639,87.0,55.0,71.0,62.0,67.0,418.0,1921.0,0.01,29.31,30.04,10.8,17.0,11.5,-6.0,0,1,0
2011-06-17,11,0,42.008314,-87.77792099999999,87.0,55.0,71.0,62.0,67.0,418.0,1921.0,0.01,29.31,30.04,10.8,17.0,11.5,-6.0,0,1,0
2011-06-17,43,0,42.008314,-87.77792099999999,87.0,55.0,71.0,62.0,67.0,418.0,1921.0,0.01,29.31,30.04,10.8,17.0,11.5,-6.0,0,0,1
2011-06-17,16,0,41.868142,-87.696269,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,21,0,41.868142,-87.696269,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,4,0,41.923738,-87.785288,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,1,0,41.923738,-87.785288,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,1,0,41.94016,-87.794896,87.0,55.0,71.0,62.0,67.0,418.0,1921.0,0.01,29.31,30.04,10.8,17.0,11.5,-6.0,0,1,0
2011-06-17,7,0,41.94016,-87.794896,87.0,55.0,71.0,62.0,67.0,418.0,1921.0,0.01,29.31,30.04,10.8,17.0,11.5,-6.0,0,0,1
2011-06-17,3,0,41.960615999999995,-87.777189,87.0,55.0,71.0,62.0,67.0,418.0,1921.0,0.01,29.31,30.04,10.8,17.0,11.5,-6.0,0,0,1
2011-06-17,4,0,41.704336,-87.70373599999999,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,4,0,41.911823999999996,-87.726737,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,2,0,41.911823999999996,-87.726737,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,6,0,41.801179,-87.679447,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,2,0,41.801179,-87.679447,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,7,0,41.778296999999995,-87.752411,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,3,0,41.77166,-87.703047,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,1,0,41.768388,-87.678649,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,2,0,41.773215,-87.60088,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,2,0,41.773215,-87.60088,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,3,0,41.822536,-87.66634300000001,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,1,0,41.766202,-87.562889,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,3,0,41.754676,-87.612922,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,1,0,41.754676,-87.612922,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,1,0,41.803422999999995,-87.642984,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,19,0,41.798697,-87.736812,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,41,0,41.798697,-87.736812,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,1,0,41.776156,-87.778927,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,15,0,41.82561,-87.726549,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,1,0,41.673408,-87.599862,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,1,0,0
2011-06-17,7,0,41.673408,-87.599862,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,31,0,41.673408,-87.599862,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,3,0,41.726465000000005,-87.585413,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,2,0,41.678618,-87.559308,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,4,0,41.678618,-87.559308,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,2,0,41.680946,-87.535198,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,9,0,41.680946,-87.535198,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,1,0,41.680946,-87.535198,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,0
2011-06-17,1,0,41.704572,-87.56566600000001,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,3,0,41.704572,-87.56566600000001,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,5,0,41.984809000000006,-87.728492,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,24,0,41.984809000000006,-87.728492,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
2011-06-17,1,0,41.984809000000006,-87.728492,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,0
2011-06-17,2,0,41.659112,-87.53869300000001,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,1,0
2011-06-17,1,0,41.659112,-87.53869300000001,88.0,57.0,73.0,61.0,67.0,418.0,1921.0,0.18,29.37,30.03,10.0,16.0,10.6,-8.0,0,0,1
